,CID,TTDDemd
0,103,0.758159995079
1,9078,2.0422000885
2,9079,1.45000994205
3,9080,0.581716001034
4,9081,0.635833978653
5,9082,0.409247994423
6,9083,0.396243989468
7,9084,0.631048977375
8,9085,0.343409985304
9,9086,0.298287987709
10,9101,1.27462005615
11,9102,1.1426500082
12,9103,0.360190987587
13,9113,0.650847971439
14,9114,0.269820988178
15,9115,3.16689991951
16,9116,0.628871977329
17,9117,1.55507004261
18,9118,0.844587981701
19,9128,0.519173026085
20,9129,0.129793003201
21,9130,0.32542398572
22,9131,1.1755399704
23,10950,0.383412986994
24,10951,0.648966014385
25,10952,0.63713401556
26,11247,0.456981986761
27,11248,0.500313997269
28,11809,0.438946008682
29,11810,0.479642003775
30,11814,0.856455981731
31,11815,2.6745300293
32,11816,0.366223007441
33,11817,0.45329400897
34,11818,0.106714002788
35,11819,0.384826004505
36,11820,0.554022014141
37,11821,2.76715993881
38,12002,0.155918002129
39,12330,0.233447998762
40,15855,0.891987025738
41,15856,0.382279992104
42,15857,0.648966014385
43,15858,0.129793003201
44,18964,0.982270002365
45,22865,2.00125002861
46,22869,0.50459498167
47,22870,0.466452986002
48,24785,0.223716005683
49,24791,0.283668994904
50,25747,0.367410987616
51,25748,0.613249003887
52,25902,1.29793000221
53,25903,0.259586006403
54,29886,0.237968996167
55,29887,0.475939005613
56,29893,0.465162992477
57,29894,0.148503005505
58,32055,0.0745719000697
59,32104,0.648966014385
60,32105,1.14855003357
61,32106,0.519173026085
62,32107,0.765700995922
63,32108,0.510466992855
64,32109,1.00283002853
65,32277,0.223716005683
66,32279,0.425503998995
67,32318,0.456981986761
68,32943,0.332625001669
69,32944,0.997875988483
70,37476,0.421692013741
71,37477,0.651540994644
72,37478,0.299104988575
73,37479,0.164320006967
74,37480,0.410798996687
75,37481,0.475320011377
76,37482,0.543389976025
77,37484,0.931526005268
78,37491,1.03788995743
79,37492,2.47691988945
80,37493,2.67489004135
81,37498,0.928201019764
82,37500,0.309240996838
83,37501,0.482113987207
84,37502,0.241056993604
85,37503,1.48500001431
86,37504,1.08389997482
87,37505,0.387107998133
88,39706,0.149143993855
89,39707,1.70201003551
90,39762,0.856554985046
91,44468,2.15288996696
92,44469,0.348538011312
93,44470,1.17001998425
94,44484,0.671146988869
95,44485,0.654429972172
96,44515,0.499244987965
97,47045,0.50970697403
98,47046,2.04187011719
99,47047,1.90903997421
100,47387,1.1345499754
101,47388,0.664857983589
102,47389,0.500313997269
103,48046,2.37926006317
104,48047,0.762021005154
105,48048,4.17694997787
106,48049,2.47140002251
107,48050,0.388898998499
108,48120,1.16814005375
109,51960,1.05098998547
110,51961,0.283989995718
111,51962,0.139851003885
112,51963,0.149143993855
113,54923,0.0896805003285
114,54978,0.389380007982
115,58729,0.0757820010185
116,58734,0.259382992983
117,58735,1.03752994537
118,58736,0.356732010841
119,58737,0.624282002449
120,58738,0.592631995678
121,58739,0.381040990353
122,61330,2.67288994789
