,CID,TTDDemd
0,14341,0.212649002671
1,14342,0.212649002671
2,14343,1.8161200285
3,14344,0.802471995354
4,14345,0.342229008675
5,14346,0.342229008675
6,14348,0.342229008675
7,14349,0.171114996076
8,14350,0.0891416966915
9,14352,0.178283005953
10,14353,0.356566995382
11,14354,0.267425000668
12,14372,1.24797999859
13,14373,0.267425000668
14,14374,0.81937199831
15,14461,0.802275002003
16,14462,0.141765996814
17,14601,0.0903770029545
18,14602,0.151878997684
19,14624,0.0891416966915
20,21107,0.646018028259
21,21413,0.713132977486
22,21501,0.178283005953
23,28250,0.171114996076
24,28411,0.44570800662
25,35553,1.20366001129
26,35573,0.68262898922
27,35574,0.356566995382
28,35575,0.908487021923
29,35576,0.151415005326
30,35595,0.0755970031023
31,35885,0.534850001335
32,35886,0.0891416966915
33,35996,0.267425000668
34,42558,1.11107003689
35,42559,0.178283005953
36,42564,0.740864992142
37,42787,0.425298988819
38,50318,0.181194007397
39,50319,0.341315001249
40,50320,0.268059998751
41,50321,0.178707003593
42,50322,0.255986005068
43,50323,0.178283005953
44,50324,0.356566995382
45,50325,0.32300901413
46,50328,0.181194007397
47,50659,5.81826019287
48,50662,0.802275002003
49,50669,4.9409198761
50,50768,0.178283005953
51,63424,0.267425000668
52,63425,0.0891416966915
53,63426,0.534850001335
54,63427,0.462947010994
55,63428,0.178283005953
56,63440,0.623992025852
57,63441,0.356566995382
58,63442,0.356566995382
59,63443,0.267425000668
60,63444,0.0891416966915
61,63445,0.54358202219
62,63455,0.212649002671
63,63682,0.425298988819
64,63683,0.425298988819
65,63779,0.44570800662
