,CID,TTDDemd
0,10101,0.103216998279
1,10102,1.09810996056
2,10103,0.242666006088
3,10123,2.00865006447
4,10124,1.86337995529
5,10125,0.587329983711
6,10126,0.0344057008624
7,10127,0.234825998545
8,11104,0.0424450002611
9,11127,0.224117994308
10,24922,0.0642590969801
11,24923,0.0555914007127
12,24933,1.06753003597
13,24934,1.19789004326
14,24935,1.50356996059
15,24936,1.2489900589
16,32236,0.048709500581
17,32237,0.582651972771
18,32238,0.703742027283
19,32265,0.24108299613
20,39653,1.70703005791
21,39654,0.0627026036382
22,39655,0.676147997379
23,39656,0.412560999393
24,39678,0.425024986267
25,39679,0.81767898798
26,47142,0.298572003841
27,47144,0.298005998135
28,47147,0.59237498045
29,54128,0.180673003197
30,54129,0.19059099257
31,54130,0.885834991932
32,54131,0.289353996515
33,54188,0.358287006617
34,54189,0.207454994321
35,54190,2.46404004097
36,54191,2.55834007263
37,54192,0.310292989016
38,54193,0.17989499867
39,60569,0.0940003991127
40,60576,1.19667994976
41,60577,1.55078995228
42,60578,1.36011004448
43,60579,1.39478003979
44,60583,1.33662998676
45,60584,1.49550998211
46,60585,1.66096997261
47,60586,0.984019994736
48,60595,0.113187000155
49,60596,0.0974188968539
50,60603,0.0378091000021
51,60606,0.854672014713
