,CID,TTDDemd
0,13540,0.0586293004453
1,13541,0.667145013809
2,14419,0.0919295996428
3,14504,1.02930998802
4,14505,0.29408800602
5,21035,0.0723695978522
6,21036,0.952724993229
7,21037,0.127030000091
8,21038,0.190544992685
9,21039,0.232655003667
10,21040,0.310207009315
11,21041,0.310207009315
12,21042,0.0770780965686
13,21277,0.0919295996428
14,21375,0.14704400301
15,21380,0.288154989481
16,27960,0.288412004709
17,27962,0.360514998436
18,27965,0.288412004709
19,27970,0.29408800602
20,28274,0.515883028507
21,28275,1.10283005238
22,28276,1.24987995625
23,28277,0.221092998981
24,28279,0.432233005762
25,34979,0.066714502871
26,35404,0.217108994722
27,35809,0.29408800602
28,35825,0.0735220983624
29,42039,0.441132992506
30,42417,0.217108994722
31,42604,0.0720387995243
32,42762,0.582037985325
33,42835,0.0735220983624
34,44604,0.218535006046
35,44606,3.99450993538
36,44607,1.60258996487
37,44609,0.087101303041
38,44612,0.218535006046
39,44613,0.087101303041
40,44614,0.0435506999493
41,44616,0.145689994097
42,44617,0.372877985239
43,44618,0.145689994097
44,44619,0.662313997746
45,44620,0.147181004286
46,44621,0.147181004286
47,44622,0.124292999506
48,44623,0.18643899262
49,44624,0.372877985239
50,44626,0.437070012093
51,44628,0.0728449970484
52,50474,0.1555750072
53,50475,0.466724991798
54,50476,0.38893699646
55,50477,0.897765994072
56,50478,0.661130011082
57,50479,0.3111500144
58,50480,0.38893699646
59,50481,0.552471995354
60,50591,0.442185014486
61,50592,0.515883028507
62,50593,0.442185014486
63,50594,0.736976027489
64,50601,0.14407800138
65,56613,1.64453005791
66,56614,0.467000991106
67,56615,0.0586293004453
68,57177,0.0919295996428
69,57268,0.29408800602
70,57269,0.368488013744
71,63306,0.0720387995243
72,63307,0.144739001989
73,63721,0.368488013744
