,CID,TTDDemd
0,4445,0.0853924006224
1,4446,0.081473402679
2,4448,0.545350015163
3,4450,0.153656005859
4,4468,0.0582309998572
5,4469,0.203556999564
6,4606,0.0932321995497
7,4607,2.06769990921
8,5063,0.0126211000606
9,5065,0.0715520977974
10,5066,0.0997274965048
11,5459,0.271032989025
12,5460,0.195013001561
13,5461,0.079600200057
14,5912,0.211825996637
15,5913,0.0881156995893
16,5914,0.0842297971249
17,6032,0.412108004093
18,6033,0.138941004872
19,6035,0.517197012901
20,6036,1.00878000259
21,6037,0.0903528034687
22,6191,0.622991025448
23,6437,0.268211007118
24,6438,0.646219015121
25,6496,0.0
26,6497,0.203857004642
27,6498,0.109886996448
28,6499,0.112313002348
29,6500,0.0498636998236
30,6501,0.183816000819
31,6502,0.00971096009016
32,6504,0.0425843000412
33,9908,0.903093993664
34,9909,0.370020002127
35,9910,0.716117978096
36,10134,0.930263996124
37,10135,0.117136001587
38,10136,0.615288972855
39,10137,0.214617997408
40,11015,0.088918402791
41,11016,0.183649003506
42,11017,0.34803301096
43,11018,0.191351994872
44,11070,0.253848999739
45,11071,0.934023976326
46,11072,0.688763022423
47,11073,2.38501000404
48,11171,1.95127999783
49,11172,1.28406000137
50,11894,0.334441006184
51,11895,4.34367990494
52,16741,0.94249600172
53,16746,0.347467005253
54,16747,0.367624998093
55,16748,0.224006995559
56,16749,1.73011994362
57,16750,1.09519994259
58,16751,1.36407005787
59,18024,1.31269001961
60,18025,0.999756991863
61,18026,0.56120800972
62,18027,0.524447023869
63,18188,1.89488005638
64,18191,0.111887000501
65,18192,0.0563101992011
66,18193,1.47298002243
67,18194,0.425870001316
68,18195,0.158325999975
69,18965,0.511066973209
70,24995,1.97862994671
71,24996,0.762288987637
72,30547,1.82977998257
73,32161,0.0919535011053
74,32163,0.0
75,32164,0.14612300694
76,32937,1.3904299736
77,33604,0.0340675003827
78,38250,0.11367200315
79,38251,0.31904399395
80,39685,0.861308991909
81,39686,0.612729012966
82,39687,0.784150004387
83,39688,1.28819000721
84,39689,1.20364999771
85,47071,0.0419488996267
86,47072,0.808481991291
87,47073,0.353722989559
88,47074,1.91094005108
89,47121,2.1508500576
90,47126,0.364295989275
91,47127,0.871410012245
92,47128,0.749314010143
93,47598,0.460271000862
94,47599,0.865481972694
95,52746,0.200085997581
96,52754,0.0
97,54124,0.716693997383
98,54125,0.606022000313
99,54126,0.888661026955
100,54127,0.318266004324
101,54138,0.441718012094
102,54139,0.817028999329
103,54140,0.81586098671
104,54141,0.428734987974
105,54148,0.489544987679
106,54149,0.376269996166
107,54150,0.250847011805
108,54240,0.0288231000304
109,54241,0.0183208994567
110,54242,0.00962659996003
111,54243,0.0745119974017
112,60575,0.637919008732
113,60656,0.16967600584
114,60657,1.32219994068
115,60658,6.63135004044
116,60659,0.0318202003837
117,60660,0.180913999677
118,60661,4.03700017929
119,60662,0.472081005573
120,61331,0.511066973209
