,CID,TTDDemd
0,12763,0.728937983513
1,12768,1.56476998329
2,12769,0.839221000671
3,12770,0.661082983017
4,12771,1.43744003773
5,12971,0.53029602766
6,12972,0.92141097784
7,12973,1.05766999722
8,12974,0.616465985775
9,12975,0.407664000988
10,12995,0.444938987494
11,12996,0.539407014847
12,12997,0.210170000792
13,12998,0.408246994019
14,12999,0.515926003456
15,13000,1.07425999641
16,13001,0.95680898428
17,13076,1.98299002647
18,13082,2.01298999786
19,13083,0.549633026123
20,13084,0.809682011604
21,19881,0.554690003395
22,19882,0.629142999649
23,19884,0.483249008656
24,19885,0.861649990082
25,19931,2.34233999252
26,19932,0.381738007069
27,19933,0.130129992962
28,20149,0.370781987906
29,20150,0.370781987906
30,20151,1.33482003212
31,20152,0.148313000798
32,20157,0.197631001472
33,26635,0.252314001322
34,26636,0.265457987785
35,26637,0.367083996534
36,26638,0.91929101944
37,26639,0.296068996191
38,26640,0.143172994256
39,26641,0.745280981064
40,26642,0.572691977024
41,26643,1.55912005901
42,26714,0.548309028149
43,26715,0.388574004173
44,26716,0.595556020737
45,26717,0.634573996067
46,26718,0.545199990273
47,26719,2.48768997192
48,26721,1.82182002068
49,26722,0.416640013456
50,26723,0.369331002235
51,26724,0.954402983189
52,26956,1.55615997314
53,26957,1.1238900423
54,26958,0.628152012825
55,26959,0.627871990204
56,26960,0.42541500926
57,26961,0.720972001553
58,33901,0.41396099329
59,33902,0.516707003117
60,33903,0.664336979389
61,33904,2.42575001717
62,33939,0.147947996855
63,33940,0.193698003888
64,33941,0.336899012327
65,33942,0.533849000931
66,33943,0.533849000931
67,34216,1.38542997837
68,34217,0.816493988037
69,34218,0.262443989515
70,34223,0.28511801362
71,34224,0.0741254016757
72,34225,0.360486000776
73,34226,0.864533007145
74,34649,2.57034993172
75,41187,2.07848000526
76,41411,0.980889976025
77,41412,0.519095003605
78,41461,0.429518997669
79,41635,0.460339993238
80,41912,0.673187971115
81,48884,0.508620023727
82,48885,0.065161600709
83,48886,0.0658283010125
84,48887,0.135306999087
85,48888,0.0769644007087
86,48889,0.144466996193
87,48890,0.904163002968
88,48891,0.51149302721
89,48904,0.74337798357
90,49144,1.68532001972
91,55767,2.27155995369
92,56047,0.133117005229
93,61255,0.064490698278
94,62031,0.74337798357
95,62273,0.93064302206
96,62274,0.0653636977077
97,62276,0.762131989002
98,62277,0.457278996706
99,62278,1.28846001625
100,62300,0.196090996265
101,62301,0.0650651007891
102,62303,0.32245400548
103,62304,0.24479599297
104,62305,0.944476008415
105,62306,0.734386980534
106,62312,1.72214996815
