,CID,TTDDemd
0,80,1.19342005253
1,93,0.0995286032557
2,94,0.232233002782
3,13579,0.165880993009
4,13580,1.10546004772
5,13581,0.666211009026
6,13582,0.434103012085
7,13583,0.411469012499
8,13590,4.50043010712
9,13591,0.337655991316
10,13592,0.132705003023
11,14296,0.284209996462
12,14490,0.0995286032557
13,20645,0.283282011747
14,20646,0.29648900032
15,20648,1.11182999611
16,20651,0.352218985558
17,20652,0.799721002579
18,20653,0.64858597517
19,20654,0.218106001616
20,20655,0.360325992107
21,20682,0.165880993009
22,21352,0.199056997895
23,21353,0.431291013956
24,21381,0.621820986271
25,27548,0.132705003023
26,27549,0.199056997895
27,27550,0.0331761986017
28,27551,0.0331761986017
29,27552,0.132705003023
30,27553,0.132705003023
31,27554,0.132705003023
32,28281,0.0690912976861
33,34973,0.0922633036971
34,34974,0.0922633036971
35,34975,1.10715997219
36,34980,0.265410006046
37,34981,0.366659998894
38,34982,0.246880993247
39,35823,0.439992010593
40,41983,0.465007007122
41,41984,0.14589099586
42,41985,0.465007007122
43,41986,0.350777000189
44,42014,0.184526994824
45,42464,0.613310992718
46,49629,1.38394999504
47,49630,0.276789993048
48,49631,12.054400444
49,49664,0.165880993009
50,50451,0.265410006046
51,56624,0.340824007988
52,56656,0.405187010765
53,62885,0.335442990065
54,62886,0.167721003294
55,62887,0.664071977139
56,62888,0.251581996679
57,62889,1.00633001328
58,62890,0.503163993359
59,62891,0.503163993359
60,62892,0.503163993359
61,62893,0.587024986744
62,62908,1.10715997219
63,62909,0.0922633036971
64,62912,0.276789993048
65,63446,0.217833995819
66,63447,0.290446013212
67,63448,0.290446013212
68,63701,0.199056997895
69,63727,0.483639001846
70,63728,2.34910011292
