,CID,TTDDemd
0,1441,1.19597005844
1,1442,0.492455989122
2,1443,0.33236899972
3,2570,1.49205005169
4,2571,0.185919001698
5,3126,0.3517549932
6,3127,1.16324996948
7,3129,0.0758733004332
8,3130,0.2814039886
9,3131,0.492455989122
10,3132,0.0664739012718
11,3133,0.0664739012718
12,3134,0.33236899972
13,3136,0.0379366986454
14,3137,0.151747003198
15,3138,0.028452500701
16,3139,0.0853575021029
17,9295,0.0919139012694
18,9296,0.708899974823
19,9297,0.282965987921
20,9298,0.531639993191
21,9299,0.048330899328
22,9300,0.456238001585
23,9301,0.482327997684
24,9302,0.266229003668
25,9303,0.34307000041
26,9304,0.562716007233
27,9305,0.386646986008
28,9306,0.221336007118
29,9307,0.0791260004044
30,9336,0.267843991518
31,9337,0.417991995811
32,9609,0.354319989681
33,9611,0.450601011515
34,9612,0.128742992878
35,9613,0.0688173994422
36,9614,1.65347003937
37,9615,0.1377889961
38,9616,0.0670057982206
39,9617,0.145309999585
40,9618,0.387493997812
41,9619,0.158189997077
42,9620,0.0222852993757
43,9621,0.0445705987513
44,9622,0.326770991087
45,9623,0.0816928967834
46,9624,0.151313006878
47,9625,0.45394000411
48,9628,0.151313006878
49,9630,0.302626013756
50,9631,0.378282994032
51,9632,0.226970002055
52,9633,0.272266000509
53,9634,0.0580617003143
54,9635,0.365350008011
55,9754,0.294398009777
56,9755,0.952561974525
57,9756,0.136079996824
58,9768,0.441897004843
59,9769,0.73649597168
60,9770,0.0736496001482
61,9771,0.51554697752
62,11272,0.262757003307
63,11973,0.283455997705
64,12201,0.680401980877
65,12202,0.0907201990485
66,12203,0.596499025822
67,12204,0.671060979366
68,12205,0.671060979366
69,12206,0.223686993122
70,12576,0.232246994972
71,16251,0.155331000686
72,16252,0.060983300209
73,16253,1.21779000759
74,16255,0.0580617003143
75,16442,1.49009001255
76,16443,0.187185004354
77,16444,0.272161006927
78,16445,0.0453600995243
79,16457,0.428555011749
80,18670,0.275269985199
81,19027,0.708639025688
82,19061,0.115934997797
83,19281,0.181439995766
84,19282,0.36288100481
85,19283,0.181439995766
86,19284,0.136079996824
87,19684,0.580617010593
88,23155,0.918344974518
89,23156,0.776652991772
90,23278,0.116503000259
91,23279,0.293671995401
92,23285,0.131914004683
93,23286,0.0659568011761
94,23287,0.527653992176
95,23288,0.20557500422
96,24459,0.24136300385
97,25155,0.157654002309
98,25544,0.275269985199
99,25972,0.219672992826
100,26096,0.0453600995243
101,26097,0.745622992516
102,26098,0.372812002897
103,30243,1.35406005383
104,30244,0.406217992306
105,30250,0.426241010427
106,30349,0.623858988285
107,30373,0.0966589003801
108,32361,0.0438840985298
109,32362,0.153594002128
110,33276,0.853187978268
111,33298,0.136079996824
112,33299,0.0907201990485
113,37788,0.293190002441
114,37789,0.527742028236
115,37790,0.290307998657
116,37793,0.0712284967303
117,37794,0.0778274983168
118,37795,0.0780597031116
119,37796,0.154767006636
120,37799,0.182675004005
121,38002,0.140388995409
122,38003,0.795535027981
123,38004,0.0467961989343
124,38005,0.635042011738
125,38006,0.635042011738
126,38007,0.201991006732
127,38017,0.185496002436
128,39388,0.43711400032
129,39792,0.210206001997
130,39793,0.262757003307
131,39794,0.367859989405
132,40127,0.344087004662
133,40623,0.206451997161
134,40642,0.0453600995243
135,40643,0.181439995766
136,40644,0.136079996824
137,40645,0.678844988346
138,40966,0.36799800396
139,44681,0.0522936992347
140,44682,0.0522936992347
141,44698,0.0522936992347
142,44701,0.0522936992347
143,44707,0.156881004572
144,44715,0.156881004572
145,44719,0.0522936992347
146,44723,0.0522936992347
147,44736,0.0693271011114
148,45100,0.413727998734
149,45101,1.24117994308
150,45102,0.137908995152
151,45103,0.356564998627
152,45104,0.285252004862
153,45105,0.191672995687
154,45106,0.0638910979033
155,45107,0.0638910979033
156,45109,0.146540001035
157,45110,1.71231997013
158,45111,0.275269985199
159,45112,0.344087004662
160,45113,0.412905007601
161,45114,0.206451997161
162,45115,0.206451997161
163,45116,0.206451997161
164,45117,0.206451997161
165,45118,0.0688173994422
166,45136,1.54360997677
167,45137,0.183079004288
168,45138,1.02907001972
169,45139,0.2435670048
170,45317,0.274098992348
171,45318,0.205880999565
172,45319,1.16989994049
173,45320,0.343136012554
174,45321,0.412905007601
175,45322,0.412905007601
176,45323,0.069560803473
177,45324,1.09640002251
178,45325,0.275269985199
179,45339,0.330146998167
180,45341,3.66462993622
181,47437,0.175536006689
182,48080,0.0976930037141
183,48081,0.0678844973445
184,48354,6.06247997284
185,48355,0.0907201990485
186,48357,0.36288100481
187,48358,0.36288100481
188,48359,0.408241003752
189,48361,0.0453600995243
190,48362,0.950383007526
191,52479,0.514972984791
192,52480,0.23299600184
193,52626,0.0688173994422
194,52627,0.137050002813
195,53818,0.0175333004445
196,54663,0.0688173994422
197,55276,0.136079996824
198,55277,0.544321000576
199,55278,0.0907201990485
200,55279,0.271537989378
201,55281,0.203652992845
202,55581,0.464493006468
203,59063,0.0335067994893
204,59064,0.116485998034
205,59065,0.0335067994893
206,59066,0.0776576027274
207,59067,0.196251004934
208,59068,0.11214300245
209,59069,0.0503613017499
210,59070,0.0167533997446
211,59071,0.0388288013637
212,59072,0.155314996839
213,59077,0.140899002552
214,59078,0.118566997349
215,59079,0.234832003713
216,59080,1.17416000366
217,59081,0.187866002321
218,59168,0.686271011829
219,59169,1.04024994373
220,61424,0.139121994376
