,CID,TTDDemd
0,10721,0.9070789814
1,10722,0.439305007458
2,10723,0.877363979816
3,10724,0.12309999764
4,17659,1.89818000793
5,17660,0.346013993025
6,17661,0.251525014639
7,17662,0.155360996723
8,24428,2.02711009979
9,25244,0.427491009235
10,31861,0.137862995267
11,31864,1.32904005051
12,31865,0.931647002697
13,31866,0.368589013815
14,31867,0.221153005958
15,31868,0.0737176984549
16,31869,1.91198003292
17,31884,1.89495003223
18,31885,0.738597989082
19,31890,1.48251998425
20,53775,1.76080000401
21,53780,1.61590003967
22,53781,0.671275019646
23,53782,0.914168000221
24,60236,1.25673997402
25,60237,0.994390010834
26,60239,0.395377993584
27,60240,0.237226992846
28,60241,1.28817999363
29,60244,1.53052997589
30,60832,0.427491009235
