,CID,TTDDemd
0,2570,1.49205005169
1,2571,0.185919001698
2,9298,0.531639993191
3,9299,0.048330899328
4,9300,0.456238001585
5,9303,0.34307000041
6,9305,0.386646986008
7,9307,0.0791260004044
8,9609,0.354319989681
9,9614,1.65347003937
10,9615,0.1377889961
11,9616,0.0670057982206
12,9617,0.145309999585
13,9618,0.387493997812
14,9619,0.158189997077
15,9634,0.0580617003143
16,9635,0.365350008011
17,9755,0.952561974525
18,9756,0.136079996824
19,11973,0.283455997705
20,12201,0.680401980877
21,12202,0.0907201990485
22,12576,0.232246994972
23,16251,0.155331000686
24,16252,0.060983300209
25,16255,0.0580617003143
26,16443,0.187185004354
27,16444,0.272161006927
28,16445,0.0453600995243
29,19027,0.708639025688
30,19281,0.181439995766
31,19282,0.36288100481
32,19283,0.181439995766
33,19284,0.136079996824
34,19684,0.580617010593
35,23155,0.918344974518
36,23156,0.776652991772
37,26096,0.0453600995243
38,30250,0.426241010427
39,33298,0.136079996824
40,33299,0.0907201990485
41,37790,0.290307998657
42,37799,0.182675004005
43,38002,0.140388995409
44,38003,0.795535027981
45,38004,0.0467961989343
46,38005,0.635042011738
47,38006,0.635042011738
48,38007,0.201991006732
49,40642,0.0453600995243
50,40643,0.181439995766
51,40644,0.136079996824
52,45136,1.54360997677
53,45137,0.183079004288
54,45138,1.02907001972
55,45139,0.2435670048
56,48354,6.06247997284
57,48355,0.0907201990485
58,48357,0.36288100481
59,48358,0.36288100481
60,48359,0.408241003752
61,48361,0.0453600995243
62,52480,0.23299600184
63,55276,0.136079996824
64,55277,0.544321000576
65,55278,0.0907201990485
66,55581,0.464493006468
67,59077,0.140899002552
68,59078,0.118566997349
69,59079,0.234832003713
70,59080,1.17416000366
71,59081,0.187866002321
72,59169,1.04024994373
