,CID,TTDDemd
0,8504,0.504254996777
1,10331,2.15371990204
2,10332,0.894263982773
3,10627,2.32755994797
4,11192,0.379444986582
5,11299,0.0840424969792
6,11300,0.336169987917
7,11301,0.0840424969792
8,17125,1.12906002998
9,17202,2.8855099678
10,17203,0.368169009686
11,17205,0.644295990467
12,17945,0.821943998337
13,18348,0.468695014715
14,23888,0.154440999031
15,23889,0.154440999031
16,23898,0.226122006774
17,23900,0.0986742004752
18,23902,0.077068798244
19,24000,0.94192802906
20,24001,1.44173002243
21,24101,0.364993989468
22,24102,0.364993989468
23,24103,0.212337002158
24,24104,0.707790017128
25,24107,1.49654996395
26,24109,0.444597005844
27,24110,0.247254997492
28,24111,0.082418397069
29,24113,0.931092023849
30,24114,0.316204994917
31,30765,0.939269006252
32,30766,0.718571007252
33,30767,0.558888018131
34,30768,2.21726989746
35,30941,2.22000002861
36,31049,0.158408001065
37,31050,0.188770994544
38,31051,0.188770994544
39,31052,0.377541005611
40,31053,0.471926987171
41,31585,0.376870006323
42,31586,0.936704993248
43,31587,0.139941006899
44,31588,0.0884746983647
45,31589,2.12702989578
46,31591,0.133900001645
47,31592,0.468695014715
48,31593,0.0665066018701
49,31594,0.121665000916
50,38744,1.87202000618
51,38745,0.299970000982
52,38746,0.448271006346
53,38747,0.522983014584
54,38748,0.307076990604
55,38749,0.998000979424
56,39022,0.369421988726
57,39023,1.75431001186
58,39027,0.394558995962
59,39028,0.328799009323
60,39029,1.18289005756
61,39038,0.415170013905
62,39039,0.168084993958
63,39202,0.437799990177
64,46115,1.07760000229
65,46116,0.547267973423
66,46117,0.686235010624
67,46204,0.661912977695
68,46205,0.608942985535
69,46206,0.234553992748
70,46207,1.23975002766
71,46407,0.478137999773
72,46408,1.21737003326
73,46409,0.602990984917
74,46410,0.979861021042
75,46411,1.99282002449
76,46767,1.70068001747
77,47447,0.252126991749
78,53085,0.695474028587
79,53086,0.782407999039
80,53087,0.608539998531
81,53088,0.40810701251
82,53382,0.374962985516
83,53383,1.05524003506
84,53384,0.753738999367
85,53385,2.09192991257
86,53532,0.557828009129
87,53533,0.829113006592
88,53534,0.150747999549
89,53535,0.318758994341
90,53536,0.304342985153
91,53537,0.807403981686
92,53538,0.829113006592
93,53539,0.252963989973
94,53540,1.41542005539
95,53742,0.139335006475
96,53743,1.44607996941
97,59920,2.35194993019
98,59921,0.476765006781
99,60798,0.588297009468
