,CID,TTDDemd
0,10023,0.391359001398
1,10024,0.156543001533
2,10026,0.102430000901
3,10027,0.563098013401
4,10028,0.0658375024796
5,10029,0.747590005398
6,10030,1.85836005211
7,10198,0.837917983532
8,17114,0.609395027161
9,17117,0.233162999153
10,17118,0.15109500289
11,17398,1.86436998844
12,18854,0.301012009382
13,23894,0.233421996236
14,23895,1.09579002857
15,23896,0.074678696692
16,23919,2.20609998703
17,23920,0.16594299674
18,29729,0.158562004566
19,29730,0.229620993137
20,29731,0.079280897975
21,29733,0.146322995424
22,29734,0.212217003107
23,29735,0.0797042995691
24,29736,0.166085004807
25,29737,0.676104009151
26,30885,5.01229000092
27,30886,2.26483988762
28,30898,0.66183000803
29,30899,2.42670989037
30,30900,0.800378024578
31,30942,0.178403005004
32,37660,0.313798010349
33,38547,1.30334997177
34,38555,0.207055002451
35,38556,0.471913993359
36,38557,0.678957998753
37,38558,0.593055009842
38,38561,0.226454004645
39,38563,0.367927014828
40,38564,1.1037800312
41,38565,0.296597003937
42,38566,0.662268996239
43,38567,1.93149995804
44,38568,0.515097975731
45,38569,0.914092004299
46,38619,2.28695011139
47,38620,0.364091008902
48,38621,2.23681998253
49,40674,0.714464008808
50,45766,0.782716989517
51,45767,0.631479978561
52,45768,1.70451998711
53,46034,0.579819977283
54,46035,0.0724774971604
55,46036,0.208022996783
56,46037,0.251244992018
57,46039,0.707095980644
58,46040,0.25256100297
59,46041,0.14714500308
60,46042,0.883812010288
61,46043,1.30140995979
62,46044,0.473459005356
63,46045,0.3872590065
64,46046,0.292309999466
65,46047,0.285681992769
66,46048,0.477800011635
67,46049,0.34128600359
68,46050,0.130371004343
69,46059,0.580801010132
70,46060,1.77053999901
71,46061,2.84809994698
72,46062,0.185789003968
73,46063,0.440095990896
74,47446,1.2400200367
75,47954,0.150506004691
76,53031,0.0804425999522
77,53297,2.16530990601
78,53299,2.42406988144
79,53324,1.17068994045
80,58901,0.0219353009015
81,59467,1.73657000065
82,59468,0.394674986601
83,59606,2.62820005417
84,59608,0.208090007305
85,59615,1.28011000156
